datetime,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,clouds_all,weather_description,solar conversion,solar availaible household,total solar
06-02-2018 19:00,Delhi,284.15,284.15,284.15,1021,100,1,48,0,0,0,sky is clear,100%,19.72,19.72
06-02-2018 20:00,Delhi,283.58,283.15,284.15,1021,100,1,360,0,0,0,sky is clear,100%,19.72,19.72
06-02-2018 21:00,Delhi,284.38,283.15,285.15,1022,93,0,44,0,0,0,sky is clear,100%,19.72,19.72
06-02-2018 22:00,Delhi,284.35,283.15,285.15,1022,93,1,10,0,0,0,sky is clear,100%,19.72,19.72
06-02-2018 23:00,Delhi,284.93,283.15,287.15,1023,87,2,58,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 00:00,Delhi,287.57,285.15,291.15,1023,93,1,360,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 01:00,Delhi,289.53,288.15,291.15,1023,68,1,0,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 02:00,Delhi,291.93,291.15,293.15,1023,56,1,60,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 03:00,Delhi,293.72,293.15,295.15,1023,46,1,0,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 04:00,Delhi,294.32,293.15,295.15,1022,46,1,50,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 05:00,Delhi,295.72,294.15,297.15,1022,41,1,0,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 06:00,Delhi,296.13,295.15,297.15,1022,43,1,40,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 07:00,Delhi,296.15,295.15,297.15,1022,43,2,30,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 08:00,Delhi,295.34,293.15,296.15,1022,40,2,80,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 09:00,Delhi,293.16,291.15,295.15,1022,40,4,28,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 10:00,Delhi,291.13,289.15,292.15,1023,45,4,28,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 11:00,Delhi,291.39,290.15,292.15,1023,45,1,10,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 12:00,Delhi,290.41,290.15,291.15,1024,45,2,320,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 13:00,Delhi,289.15,289.15,289.15,1024,44,3,340,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 14:00,Delhi,288.15,288.15,288.15,1025,47,1,350,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 15:00,Delhi,287.15,287.15,287.15,1025,44,1,20,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 16:00,Delhi,286.01,285.15,287.15,1026,41,1,360,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 17:00,Delhi,285.58,285.15,286.15,1026,47,2,340,0,0,0,sky is clear,100%,19.72,19.72
07-02-2018 18:00,Delhi,284.58,284.15,285.15,1026,50,2,340,0,0,20,few clouds,25%,4.93,19.72
07-02-2018 19:00,Delhi,284.58,284.15,285.15,1025,46,0,0,0,0,20,few clouds,25%,4.93,19.72
07-02-2018 20:00,Delhi,283.58,283.15,284.15,1026,53,2,52,0,0,40,scattered clouds,80%,15.776,19.72
07-02-2018 21:00,Delhi,285.64,284.15,287.15,1026,41,1,30,0,0,75,broken clouds,50%,9.86,19.72
07-02-2018 22:00,Delhi,284.73,283.15,286.15,1026,47,1,0,0,0,40,scattered clouds,80%,15.776,19.72
07-02-2018 23:00,Delhi,285.34,284.15,286.15,1027,47,2,360,0,0,20,few clouds,25%,4.93,19.72
08-02-2018 00:00,Delhi,286.74,284.15,288.15,1027,44,0,0,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 01:00,Delhi,288.93,287.15,291.15,1028,42,2,360,0,0,40,scattered clouds,80%,15.776,19.72
08-02-2018 02:00,Delhi,290.74,289.15,292.15,1028,52,1,0,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 03:00,Delhi,291.72,291.15,293.15,1028,56,1,0,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 04:00,Delhi,293.32,291.15,294.15,1027,52,1,0,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 05:00,Delhi,294.15,294.15,294.15,1026,52,1,0,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 06:00,Delhi,294.93,293.15,296.15,1026,46,1,130,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 07:00,Delhi,295.13,293.15,296.15,1026,46,0,0,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 08:00,Delhi,295.15,293.15,296.15,1026,49,0,0,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 09:00,Delhi,293.57,291.15,296.15,1026,56,0,0,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 10:00,Delhi,290.16,289.15,292.15,1026,72,2,359,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 11:00,Delhi,288.47,288.15,289.15,1027,77,2,9,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 12:00,Delhi,287.8,287.15,288.15,1027,82,2,340,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 13:00,Delhi,286.58,286.15,287.15,1027,87,2,340,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 14:00,Delhi,285.58,285.15,286.15,1027,93,1,20,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 15:00,Delhi,285.15,285.15,285.15,1027,93,1,330,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 16:00,Delhi,284.58,284.15,285.15,1027,93,1,0,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 17:00,Delhi,283.58,283.15,284.15,1027,93,1,340,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 18:00,Delhi,283.15,283.15,283.15,1027,100,1,0,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 19:00,Delhi,282.58,282.15,283.15,1026,93,1,330,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 20:00,Delhi,281.58,281.15,282.15,1026,100,1,10,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 21:00,Delhi,282.41,281.15,284.15,1027,93,1,29,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 22:00,Delhi,282.56,281.15,285.15,1027,87,1,33,0,0,0,sky is clear,100%,19.72,19.72
08-02-2018 23:00,Delhi,283.33,280.15,286.15,1027,76,1,59,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 00:00,Delhi,286.12,282.15,289.15,1027,63,0,0,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 01:00,Delhi,288.72,286.15,291.15,1027,55,1,59,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 02:00,Delhi,290.72,289.15,293.15,1027,45,1,0,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 03:00,Delhi,292.86,292.15,295.15,1026,40,1,170,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 04:00,Delhi,294.72,294.15,296.15,1025,40,1,170,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 05:00,Delhi,295.93,294.15,297.15,1024,29,1,0,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 06:00,Delhi,296.92,294.15,298.15,1024,27,1,0,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 07:00,Delhi,297.34,295.15,298.15,1023,27,0,0,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 08:00,Delhi,296.54,294.15,298.15,1023,29,1,0,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 09:00,Delhi,294.76,291.15,297.15,1023,35,1,0,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 10:00,Delhi,290.53,289.15,292.15,1023,45,0,280,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 11:00,Delhi,289.11,288.15,290.15,1023,59,2,270,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 12:00,Delhi,287.79,286.15,289.15,1022,72,1,330,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 13:00,Delhi,286.01,285.15,287.15,1022,76,2,360,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 14:00,Delhi,285.15,285.15,285.15,1022,81,1,0,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 15:00,Delhi,283.58,283.15,284.15,1022,87,1,310,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 16:00,Delhi,282.58,282.15,283.15,1022,93,2,10,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 17:00,Delhi,282.58,282.15,283.15,1022,93,1,340,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 18:00,Delhi,282.15,282.15,282.15,1021,93,1,360,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 19:00,Delhi,282.15,282.15,282.15,1021,93,1,360,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 20:00,Delhi,280.58,280.15,281.15,1021,93,0,350,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 21:00,Delhi,281.62,280.15,283.15,1021,81,1,74,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 22:00,Delhi,281.77,280.15,285.15,1021,87,0,24,0,0,0,sky is clear,100%,19.72,19.72
09-02-2018 23:00,Delhi,282.34,280.15,285.15,1022,76,0,0,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 00:00,Delhi,288.15,286.15,291.15,1022,59,0,0,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 01:00,Delhi,288.34,286.15,291.15,1022,51,1,0,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 02:00,Delhi,290.72,289.15,293.15,1022,42,0,0,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 03:00,Delhi,292.53,292.15,294.15,1021,43,1,0,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 04:00,Delhi,294.51,293.15,296.15,1020,35,1,0,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 05:00,Delhi,296.15,296.15,296.15,1019,31,3,200,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 06:00,Delhi,297.15,297.15,297.15,1019,29,3,210,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 07:00,Delhi,296.34,294.15,297.15,1018,33,2,230,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 08:00,Delhi,295.75,293.15,297.15,1019,35,3,250,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 09:00,Delhi,293.37,290.15,295.15,1019,55,2,250,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 10:00,Delhi,291.74,290.15,294.15,1019,51,1,246,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 11:00,Delhi,289.43,288.15,291.15,1019,58,0,301,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 12:00,Delhi,287.8,287.15,288.15,1018,62,2,10,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 13:00,Delhi,285.58,285.15,286.15,1018,71,2,320,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 14:00,Delhi,284.58,284.15,285.15,1018,76,2,330,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 15:00,Delhi,284.58,284.15,285.15,1018,76,1,340,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 16:00,Delhi,283.58,283.15,284.15,1018,81,1,350,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 17:00,Delhi,283.15,283.15,283.15,1017,81,1,330,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 18:00,Delhi,282.58,282.15,283.15,1017,81,1,340,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 19:00,Delhi,281.58,281.15,282.15,1016,87,1,360,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 20:00,Delhi,281.58,281.15,282.15,1016,87,1,340,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 21:00,Delhi,282.38,281.15,284.15,1016,71,1,121,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 22:00,Delhi,282.75,281.15,285.15,1016,76,0,165,0,0,0,sky is clear,100%,19.72,19.72
10-02-2018 23:00,Delhi,283.32,281.15,286.15,1016,66,1,151,0,0,0,sky is clear,100%,19.72,19.72
11-02-2018 00:00,Delhi,285.13,283.15,287.15,1016,67,1,151,0,0,0,sky is clear,100%,19.72,19.72
11-02-2018 01:00,Delhi,287.54,286.15,289.15,1016,55,1,151,0,0,0,sky is clear,100%,19.72,19.72
11-02-2018 02:00,Delhi,288.74,288.15,290.15,1016,51,1,213,0,0,0,sky is clear,100%,19.72,19.72
11-02-2018 03:00,Delhi,289.54,288.15,290.15,1016,55,1,190,0,0,0,sky is clear,100%,19.72,19.72
11-02-2018 04:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-02-2018 05:00,Delhi,289.75,289.15,290.15,1016,63,3,180,0.3,0,40,light intensity drizzle,16%,3.1552,19.72
11-02-2018 06:00,Delhi,288.94,287.15,290.15,1015,77,4,250,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
11-02-2018 07:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-02-2018 08:00,Delhi,289.13,286.15,290.15,1015,67,3,280,0,0,75,broken clouds,50%,9.86,19.72
11-02-2018 09:00,Delhi,289.34,287.15,290.15,1014,67,1,0,0,0,75,broken clouds,50%,9.86,19.72
11-02-2018 10:00,Delhi,288.94,287.15,290.15,1014,67,1,350,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
11-02-2018 11:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-02-2018 12:00,Delhi,288.15,287.15,289.15,1013,72,1,0,0,0,75,broken clouds,50%,9.86,19.72
11-02-2018 13:00,Delhi,287.75,286.15,289.15,1014,87,1,229,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
11-02-2018 14:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-02-2018 15:00,Delhi,287.65,287.15,288.15,1014,87,2,260,0,0,75,drizzle,15%,2.958,19.72
11-02-2018 16:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-02-2018 17:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-02-2018 18:00,Delhi,286.15,286.15,286.15,1012,100,0,0,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
11-02-2018 19:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-02-2018 20:00,Delhi,286.15,286.15,286.15,1012,100,0,0,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
11-02-2018 21:00,Delhi,286.15,286.15,286.15,1012,100,0,0,0.3,0,75,mist,15%,2.958,19.72
11-02-2018 22:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-02-2018 23:00,Delhi,286.15,286.15,286.15,1011,100,0,0,0.3,0,40,mist,15%,2.958,19.72
12-02-2018 00:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
12-02-2018 01:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
12-02-2018 02:00,Delhi,285.72,285.15,286.15,1011,100,1,0,0.3,0,75,mist,15%,2.958,19.72
12-02-2018 03:00,Delhi,286.15,286.15,286.15,1010,100,1,0,0.3,0,75,mist,15%,2.958,19.72
12-02-2018 04:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
12-02-2018 05:00,Delhi,286.15,286.15,286.15,1009,100,2,150,0.3,0,75,mist,15%,2.958,19.72
12-02-2018 06:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
12-02-2018 07:00,Delhi,285.66,285.15,286.15,1009,100,1,160,0,0,40,mist,15%,2.958,19.72
12-02-2018 08:00,Delhi,285.44,284.15,286.15,1009,100,1,0,0,0,40,mist,15%,2.958,19.72
12-02-2018 09:00,Delhi,284.91,284.15,285.15,1008,100,2,340,0,0,40,mist,15%,2.958,19.72
12-02-2018 10:00,Delhi,284.13,282.15,285.15,1008,93,2,310,0,0,40,mist,15%,2.958,19.72
12-02-2018 11:00,Delhi,284.54,282.15,286.15,1008,81,2,310,0,0,40,scattered clouds,80%,15.776,19.72
12-02-2018 12:00,Delhi,285.13,283.15,286.15,1008,71,1,10,0,0,40,scattered clouds,80%,15.776,19.72
12-02-2018 13:00,Delhi,285.94,284.15,287.15,1007,67,1,340,0,0,40,scattered clouds,80%,15.776,19.72
12-02-2018 14:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
12-02-2018 15:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
12-02-2018 16:00,Delhi,282.95,281.15,285.15,1006,81,3,10,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-02-2018 17:00,Delhi,281.75,280.15,283.15,1005,81,2,10,0.9,0,75,moderate rain,10%,1.972,19.72
12-02-2018 18:00,Delhi,280.75,280.15,281.15,1005,93,1,90,0.9,0,40,moderate rain,10%,1.972,19.72
12-02-2018 19:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
12-02-2018 20:00,Delhi,281.53,280.15,283.15,1004,75,2,220,0,0,40,scattered clouds,80%,15.776,19.72
12-02-2018 21:00,Delhi,280.94,279.15,282.15,1004,87,1,260,0,0,40,scattered clouds,80%,15.776,19.72
12-02-2018 22:00,Delhi,279.93,277.15,281.15,1004,75,2,310,0,0,40,scattered clouds,80%,15.776,19.72
12-02-2018 23:00,Delhi,280.52,279.15,281.15,1004,81,1,200,0,0,40,scattered clouds,80%,15.776,19.72
13-02-2018 00:00,Delhi,279.81,279.15,280.15,1003,65,7,320,0,0,40,light intensity drizzle,16%,3.1552,19.72
13-02-2018 01:00,Delhi,279.72,279.15,280.15,1003,70,3,330,0,0,0,sky is clear,100%,19.72,19.72
13-02-2018 02:00,Delhi,279.15,279.15,279.15,1002,95,2,340,0,0,0,sky is clear,100%,19.72,19.72
13-02-2018 03:00,Delhi,277.58,277.15,278.15,1002,95,2,340,0,0,20,few clouds,25%,4.93,19.72
13-02-2018 04:00,Delhi,277.58,277.15,278.15,1001,95,3,340,0,0,20,few clouds,25%,4.93,19.72
13-02-2018 05:00,Delhi,277.58,277.15,278.15,1001,93,3,360,0,0,20,few clouds,25%,4.93,19.72
13-02-2018 06:00,Delhi,277.15,277.15,277.15,1001,93,1,320,0,0,40,scattered clouds,80%,15.776,19.72
13-02-2018 07:00,Delhi,276.72,276.15,277.15,1001,93,1,340,0,0,20,few clouds,25%,4.93,19.72
13-02-2018 08:00,Delhi,276.72,276.15,277.15,1001,88,3,340,0,0,0,sky is clear,100%,19.72,19.72
13-02-2018 09:00,Delhi,276.8,276.15,277.15,1002,88,2,330,0,0,20,few clouds,25%,4.93,19.72
13-02-2018 10:00,Delhi,276.91,276.15,277.15,1001,88,1,340,0,0,20,few clouds,25%,4.93,19.72
13-02-2018 11:00,Delhi,277.13,276.15,278.15,1002,100,1,310,0,0,0,sky is clear,100%,19.72,19.72
13-02-2018 12:00,Delhi,278.72,277.15,280.15,1002,100,2,290,0,0,0,sky is clear,100%,19.72,19.72
13-02-2018 13:00,Delhi,279.94,279.15,281.15,1002,52,2,320,0,0,0,sky is clear,100%,19.72,19.72
13-02-2018 14:00,Delhi,281.13,280.15,282.15,1002,45,2,30,0,0,20,few clouds,25%,4.93,19.72
13-02-2018 15:00,Delhi,282.13,281.15,283.15,1002,43,2,0,0,0,40,scattered clouds,80%,15.776,19.72
13-02-2018 16:00,Delhi,281.56,278.15,283.15,1001,45,2,300,0,0,75,broken clouds,50%,9.86,19.72
13-02-2018 17:00,Delhi,281.32,278.15,283.15,1002,39,4,10,0,0,75,broken clouds,50%,9.86,19.72
13-02-2018 18:00,Delhi,281.51,278.15,283.15,1002,34,5,10,0,0,20,few clouds,25%,4.93,19.72
13-02-2018 19:00,Delhi,282.13,279.15,283.15,1002,36,2,0,0,0,20,few clouds,25%,4.93,19.72
13-02-2018 20:00,Delhi,281.72,278.15,283.15,1003,34,2,300,0,0,20,few clouds,25%,4.93,19.72
13-02-2018 21:00,Delhi,280.34,277.15,282.15,1004,42,2,330,0,0,20,few clouds,25%,4.93,19.72
13-02-2018 22:00,Delhi,279.94,277.15,281.15,1004,45,3,310,0,0,0,sky is clear,100%,19.72,19.72
13-02-2018 23:00,Delhi,280.17,279.15,281.15,1004,52,2,30,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 00:00,Delhi,279.8,279.15,280.15,1004,52,3,340,0,0,40,scattered clouds,80%,15.776,19.72
14-02-2018 01:00,Delhi,279.58,279.15,280.15,1004,56,4,320,0,0,40,scattered clouds,80%,15.776,19.72
14-02-2018 02:00,Delhi,278.15,278.15,278.15,1004,91,1,350,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 03:00,Delhi,276.15,276.15,276.15,1005,91,2,306,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 04:00,Delhi,276.72,276.15,277.15,1005,91,1,160,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 05:00,Delhi,276.58,276.15,277.15,1004,90,2,180,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 06:00,Delhi,276.15,276.15,276.15,1004,90,2,140,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 07:00,Delhi,276.15,276.15,276.15,1003,90,0,0,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 08:00,Delhi,277.01,276.15,278.15,1003,60,4,270,0,0,0,sky is clear,100%,19.72,19.72
14-02-2018 09:00,Delhi,277.4,275.15,279.15,1003,56,5,270,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 10:00,Delhi,277.1,275.15,279.15,1003,56,8,280,0,0,75,broken clouds,50%,9.86,19.72
14-02-2018 11:00,Delhi,277.91,276.15,279.15,1004,56,7,300,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 12:00,Delhi,278.92,276.15,280.15,1005,52,7,280,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 13:00,Delhi,279.91,277.15,281.15,1005,49,9,290,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 14:00,Delhi,281.12,278.15,282.15,1005,42,7,290,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 15:00,Delhi,281.74,279.15,283.15,1005,42,7,290,0,0,20,few clouds,25%,4.93,19.72
14-02-2018 16:00,Delhi,283.15,283.15,283.15,1005,43,6,280,0,0,40,scattered clouds,80%,15.776,19.72
14-02-2018 17:00,Delhi,282.94,280.15,284.15,1004,39,7,280,0,0,40,scattered clouds,80%,15.776,19.72
14-02-2018 18:00,Delhi,283.13,280.15,284.15,1004,37,7,280,0,0,40,scattered clouds,80%,15.776,19.72
14-02-2018 19:00,Delhi,283.13,280.15,284.15,1004,34,5,280,0,0,75,broken clouds,50%,9.86,19.72
14-02-2018 20:00,Delhi,282.93,280.15,284.15,1004,39,5,260,0,0,75,broken clouds,50%,9.86,19.72
14-02-2018 21:00,Delhi,282.13,279.15,283.15,1004,45,3,260,0,0,75,broken clouds,50%,9.86,19.72
14-02-2018 22:00,Delhi,282.13,279.15,283.15,1004,42,5,250,0,0,75,broken clouds,50%,9.86,19.72
14-02-2018 23:00,Delhi,282.39,281.15,283.15,1004,43,6,260,0,0,20,few clouds,25%,4.93,19.72
15-02-2018 00:00,Delhi,282.15,282.15,282.15,1004,45,7,260,0,0,20,few clouds,25%,4.93,19.72
15-02-2018 01:00,Delhi,281.58,281.15,282.15,1005,45,3,220,0,0,20,few clouds,25%,4.93,19.72
15-02-2018 02:00,Delhi,281.15,281.15,281.15,1004,49,3,200,0,0,75,broken clouds,50%,9.86,19.72
15-02-2018 03:00,Delhi,280.58,280.15,281.15,1004,86,5,230,0,0,75,broken clouds,50%,9.86,19.72
15-02-2018 04:00,Delhi,280.15,280.15,280.15,1004,86,4,200,0,0,0,sky is clear,100%,19.72,19.72
15-02-2018 05:00,Delhi,280.15,280.15,280.15,1004,70,5,210,0,0,0,sky is clear,100%,19.72,19.72
15-02-2018 06:00,Delhi,279.58,279.15,280.15,1003,70,5,210,0,0,20,few clouds,25%,4.93,19.72
15-02-2018 07:00,Delhi,280.15,280.15,280.15,1003,75,5,190,0,0,40,scattered clouds,80%,15.776,19.72
15-02-2018 08:00,Delhi,279.66,279.15,280.15,1003,81,4,170,0,0,75,drizzle,15%,2.958,19.72
15-02-2018 09:00,Delhi,280.15,280.15,280.15,1002,81,4,170,0,0,75,light intensity drizzle,16%,3.1552,19.72
15-02-2018 10:00,Delhi,278.95,276.15,280.15,1002,93,3,160,0.3,0,75,drizzle,15%,2.958,19.72
15-02-2018 11:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
15-02-2018 12:00,Delhi,278.95,276.15,280.15,1002,93,3,160,0.3,0,75,mist,15%,2.958,19.72
15-02-2018 13:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
15-02-2018 14:00,Delhi,279.36,277.15,280.15,1002,93,3,130,0.3,0,75,drizzle,15%,2.958,19.72
15-02-2018 15:00,Delhi,279.36,277.15,280.15,1002,93,3,130,0.3,0,75,fog,20%,3.944,19.72
15-02-2018 16:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
15-02-2018 17:00,Delhi,279.73,277.15,281.15,1002,87,4,140,0.3,0,75,drizzle,15%,2.958,19.72
15-02-2018 18:00,Delhi,279.73,277.15,281.15,1002,87,4,140,0.3,0,75,fog,20%,3.944,19.72
15-02-2018 19:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
15-02-2018 20:00,Delhi,280.12,277.15,281.15,1002,93,3,110,0.3,0,75,fog,20%,3.944,19.72
15-02-2018 21:00,Delhi,280.13,277.15,281.15,1002,100,4,130,0.9,0,90,moderate rain,10%,1.972,19.72
15-02-2018 22:00,Delhi,280.13,277.15,281.15,1002,100,4,130,0.9,0,90,drizzle,15%,2.958,19.72
15-02-2018 23:00,Delhi,280.13,277.15,281.15,1002,100,4,130,0.9,0,90,fog,20%,3.944,19.72
16-02-2018 00:00,Delhi,280.34,278.15,281.15,1001,100,5,120,0.9,0,90,moderate rain,10%,1.972,19.72
16-02-2018 01:00,Delhi,280.34,278.15,281.15,1001,100,5,120,0.9,0,90,drizzle,15%,2.958,19.72
16-02-2018 02:00,Delhi,280.34,278.15,281.15,1001,100,5,120,0.9,0,90,fog,20%,3.944,19.72
16-02-2018 03:00,Delhi,281.15,281.15,281.15,1000,93,4,110,0.9,0,90,moderate rain,10%,1.972,19.72
16-02-2018 04:00,Delhi,281.15,281.15,281.15,1000,93,4,110,0.9,0,90,drizzle,15%,2.958,19.72
16-02-2018 05:00,Delhi,281.13,278.15,282.15,1000,93,4,140,0.9,0,90,moderate rain,10%,1.972,19.72
16-02-2018 06:00,Delhi,281.13,278.15,282.15,1000,93,4,140,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
16-02-2018 07:00,Delhi,281.13,278.15,282.15,1000,93,4,140,0.9,0,90,fog,20%,3.944,19.72
